date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Cocoa_N0,Cocoa_N1,Cocoa_N2,Cocoa_N3,Cocoa_N4,Cocoa_N5,Cocoa_N6
1993-07-15,O,1993-07-15 04:45:00,1993-07-15 13:30:00,1993-07-15 11:48:00,1993-07-15 11:50:00,14,199307,199309,199312,199403,199405,199407,199409
1993-07-16,O,1993-07-16 04:45:00,1993-07-16 13:30:00,1993-07-16 11:48:00,1993-07-16 11:50:00,13,,199309,199312,199403,199405,199407,199409
1993-07-19,O,1993-07-19 04:45:00,1993-07-19 13:30:00,1993-07-19 11:48:00,1993-07-19 11:50:00,12,,199309,199312,199403,199405,199407,199409
1993-07-20,O,1993-07-20 04:45:00,1993-07-20 13:30:00,1993-07-20 11:48:00,1993-07-20 11:50:00,11,,199309,199312,199403,199405,199407,199409
1993-07-21,O,1993-07-21 04:45:00,1993-07-21 13:30:00,1993-07-21 11:48:00,1993-07-21 11:50:00,10,,199309,199312,199403,199405,199407,199409
1993-07-22,O,1993-07-22 04:45:00,1993-07-22 13:30:00,1993-07-22 11:48:00,1993-07-22 11:50:00,9,,199309,199312,199403,199405,199407,199409
1993-07-23,O,1993-07-23 04:45:00,1993-07-23 13:30:00,1993-07-23 11:48:00,1993-07-23 11:50:00,8,,199309,199312,199403,199405,199407,199409
1993-07-26,O,1993-07-26 04:45:00,1993-07-26 13:30:00,1993-07-26 11:48:00,1993-07-26 11:50:00,7,,199309,199312,199403,199405,199407,199409
1993-07-27,O,1993-07-27 04:45:00,1993-07-27 13:30:00,1993-07-27 11:48:00,1993-07-27 11:50:00,6,,199309,199312,199403,199405,199407,199409
1993-07-28,O,1993-07-28 04:45:00,1993-07-28 13:30:00,1993-07-28 11:48:00,1993-07-28 11:50:00,5,,199309,199312,199403,199405,199407,199409
1993-07-29,O,1993-07-29 04:45:00,1993-07-29 13:30:00,1993-07-29 11:48:00,1993-07-29 11:50:00,4,,199309,199312,199403,199405,199407,199409
1993-07-30,O,1993-07-30 04:45:00,1993-07-30 13:30:00,1993-07-30 11:48:00,1993-07-30 11:50:00,3,,199309,199312,199403,199405,199407,199409
1993-08-02,O,1993-08-02 04:45:00,1993-08-02 13:30:00,1993-08-02 11:48:00,1993-08-02 11:50:00,2,,199309,199312,199403,199405,199407,199409
1993-08-03,O,1993-08-03 04:45:00,1993-08-03 13:30:00,1993-08-03 11:48:00,1993-08-03 11:50:00,1,,199309,199312,199403,199405,199407,199409
1993-08-04,O,1993-08-04 04:45:00,1993-08-04 13:30:00,1993-08-04 11:48:00,1993-08-04 11:50:00,0,,199309,199312,199403,199405,199407,199409
1993-08-05,O,1993-08-05 04:45:00,1993-08-05 13:30:00,1993-08-05 11:48:00,1993-08-05 11:50:00,62,199309,199312,199403,199405,199407,199409,199412
1993-08-06,O,1993-08-06 04:45:00,1993-08-06 13:30:00,1993-08-06 11:48:00,1993-08-06 11:50:00,61,199309,199312,199403,199405,199407,199409,199412
1993-08-09,O,1993-08-09 04:45:00,1993-08-09 13:30:00,1993-08-09 11:48:00,1993-08-09 11:50:00,60,199309,199312,199403,199405,199407,199409,199412
1993-08-10,O,1993-08-10 04:45:00,1993-08-10 13:30:00,1993-08-10 11:48:00,1993-08-10 11:50:00,59,199309,199312,199403,199405,199407,199409,199412
1993-08-11,O,1993-08-11 04:45:00,1993-08-11 13:30:00,1993-08-11 11:48:00,1993-08-11 11:50:00,58,199309,199312,199403,199405,199407,199409,199412
1993-08-12,O,1993-08-12 04:45:00,1993-08-12 13:30:00,1993-08-12 11:48:00,1993-08-12 11:50:00,57,199309,199312,199403,199405,199407,199409,199412
1993-08-13,O,1993-08-13 04:45:00,1993-08-13 13:30:00,1993-08-13 11:48:00,1993-08-13 11:50:00,56,199309,199312,199403,199405,199407,199409,199412
1993-08-16,O,1993-08-16 04:45:00,1993-08-16 13:30:00,1993-08-16 11:48:00,1993-08-16 11:50:00,55,199309,199312,199403,199405,199407,199409,199412
1993-08-17,O,1993-08-17 04:45:00,1993-08-17 13:30:00,1993-08-17 11:48:00,1993-08-17 11:50:00,54,199309,199312,199403,199405,199407,199409,199412
1993-08-18,O,1993-08-18 04:45:00,1993-08-18 13:30:00,1993-08-18 11:48:00,1993-08-18 11:50:00,53,199309,199312,199403,199405,199407,199409,199412
1993-08-19,O,1993-08-19 04:45:00,1993-08-19 13:30:00,1993-08-19 11:48:00,1993-08-19 11:50:00,52,199309,199312,199403,199405,199407,199409,199412
1993-08-20,O,1993-08-20 04:45:00,1993-08-20 13:30:00,1993-08-20 11:48:00,1993-08-20 11:50:00,51,199309,199312,199403,199405,199407,199409,199412
1993-08-23,O,1993-08-23 04:45:00,1993-08-23 13:30:00,1993-08-23 11:48:00,1993-08-23 11:50:00,50,199309,199312,199403,199405,199407,199409,199412
1993-08-24,O,1993-08-24 04:45:00,1993-08-24 13:30:00,1993-08-24 11:48:00,1993-08-24 11:50:00,49,199309,199312,199403,199405,199407,199409,199412
1993-08-25,O,1993-08-25 04:45:00,1993-08-25 13:30:00,1993-08-25 11:48:00,1993-08-25 11:50:00,48,199309,199312,199403,199405,199407,199409,199412
1993-08-26,O,1993-08-26 04:45:00,1993-08-26 13:30:00,1993-08-26 11:48:00,1993-08-26 11:50:00,47,199309,199312,199403,199405,199407,199409,199412
1993-08-27,O,1993-08-27 04:45:00,1993-08-27 13:30:00,1993-08-27 11:48:00,1993-08-27 11:50:00,46,199309,199312,199403,199405,199407,199409,199412
1993-08-30,O,1993-08-30 04:45:00,1993-08-30 13:30:00,1993-08-30 11:48:00,1993-08-30 11:50:00,45,199309,199312,199403,199405,199407,199409,199412
1993-08-31,O,1993-08-31 04:45:00,1993-08-31 13:30:00,1993-08-31 11:48:00,1993-08-31 11:50:00,44,199309,199312,199403,199405,199407,199409,199412
1993-09-01,O,1993-09-01 04:45:00,1993-09-01 13:30:00,1993-09-01 11:48:00,1993-09-01 11:50:00,43,199309,199312,199403,199405,199407,199409,199412
1993-09-02,O,1993-09-02 04:45:00,1993-09-02 13:30:00,1993-09-02 11:48:00,1993-09-02 11:50:00,42,199309,199312,199403,199405,199407,199409,199412
1993-09-03,O,1993-09-03 04:45:00,1993-09-03 13:30:00,1993-09-03 11:48:00,1993-09-03 11:50:00,41,199309,199312,199403,199405,199407,199409,199412
1993-09-06,X,,,,,,,,,,,,
1993-09-07,O,1993-09-07 04:45:00,1993-09-07 13:30:00,1993-09-07 11:48:00,1993-09-07 11:50:00,40,199309,199312,199403,199405,199407,199409,199412
1993-09-08,O,1993-09-08 04:45:00,1993-09-08 13:30:00,1993-09-08 11:48:00,1993-09-08 11:50:00,39,199309,199312,199403,199405,199407,199409,199412
1993-09-09,O,1993-09-09 04:45:00,1993-09-09 13:30:00,1993-09-09 11:48:00,1993-09-09 11:50:00,38,199309,199312,199403,199405,199407,199409,199412
1993-09-10,O,1993-09-10 04:45:00,1993-09-10 13:30:00,1993-09-10 11:48:00,1993-09-10 11:50:00,37,199309,199312,199403,199405,199407,199409,199412
1993-09-13,O,1993-09-13 04:45:00,1993-09-13 13:30:00,1993-09-13 11:48:00,1993-09-13 11:50:00,36,199309,199312,199403,199405,199407,199409,199412
1993-09-14,O,1993-09-14 04:45:00,1993-09-14 13:30:00,1993-09-14 11:48:00,1993-09-14 11:50:00,35,199309,199312,199403,199405,199407,199409,199412
1993-09-15,O,1993-09-15 04:45:00,1993-09-15 13:30:00,1993-09-15 11:48:00,1993-09-15 11:50:00,34,199309,199312,199403,199405,199407,199409,199412
1993-09-16,O,1993-09-16 04:45:00,1993-09-16 13:30:00,1993-09-16 11:48:00,1993-09-16 11:50:00,33,,199312,199403,199405,199407,199409,199412
1993-09-17,O,1993-09-17 04:45:00,1993-09-17 13:30:00,1993-09-17 11:48:00,1993-09-17 11:50:00,32,,199312,199403,199405,199407,199409,199412
1993-09-20,O,1993-09-20 04:45:00,1993-09-20 13:30:00,1993-09-20 11:48:00,1993-09-20 11:50:00,31,,199312,199403,199405,199407,199409,199412
1993-09-21,O,1993-09-21 04:45:00,1993-09-21 13:30:00,1993-09-21 11:48:00,1993-09-21 11:50:00,30,,199312,199403,199405,199407,199409,199412
1993-09-22,O,1993-09-22 04:45:00,1993-09-22 13:30:00,1993-09-22 11:48:00,1993-09-22 11:50:00,29,,199312,199403,199405,199407,199409,199412
1993-09-23,O,1993-09-23 04:45:00,1993-09-23 13:30:00,1993-09-23 11:48:00,1993-09-23 11:50:00,28,,199312,199403,199405,199407,199409,199412
1993-09-24,O,1993-09-24 04:45:00,1993-09-24 13:30:00,1993-09-24 11:48:00,1993-09-24 11:50:00,27,,199312,199403,199405,199407,199409,199412
1993-09-27,O,1993-09-27 04:45:00,1993-09-27 13:30:00,1993-09-27 11:48:00,1993-09-27 11:50:00,26,,199312,199403,199405,199407,199409,199412
1993-09-28,O,1993-09-28 04:45:00,1993-09-28 13:30:00,1993-09-28 11:48:00,1993-09-28 11:50:00,25,,199312,199403,199405,199407,199409,199412
1993-09-29,O,1993-09-29 04:45:00,1993-09-29 13:30:00,1993-09-29 11:48:00,1993-09-29 11:50:00,24,,199312,199403,199405,199407,199409,199412
1993-09-30,O,1993-09-30 04:45:00,1993-09-30 13:30:00,1993-09-30 11:48:00,1993-09-30 11:50:00,23,,199312,199403,199405,199407,199409,199412
1993-10-01,O,1993-10-01 04:45:00,1993-10-01 13:30:00,1993-10-01 11:48:00,1993-10-01 11:50:00,22,,199312,199403,199405,199407,199409,199412
1993-10-04,O,1993-10-04 04:45:00,1993-10-04 13:30:00,1993-10-04 11:48:00,1993-10-04 11:50:00,21,,199312,199403,199405,199407,199409,199412
1993-10-05,O,1993-10-05 04:45:00,1993-10-05 13:30:00,1993-10-05 11:48:00,1993-10-05 11:50:00,20,,199312,199403,199405,199407,199409,199412
1993-10-06,O,1993-10-06 04:45:00,1993-10-06 13:30:00,1993-10-06 11:48:00,1993-10-06 11:50:00,19,,199312,199403,199405,199407,199409,199412
1993-10-07,O,1993-10-07 04:45:00,1993-10-07 13:30:00,1993-10-07 11:48:00,1993-10-07 11:50:00,18,,199312,199403,199405,199407,199409,199412
1993-10-08,O,1993-10-08 04:45:00,1993-10-08 13:30:00,1993-10-08 11:48:00,1993-10-08 11:50:00,17,,199312,199403,199405,199407,199409,199412
1993-10-11,O,1993-10-11 04:45:00,1993-10-11 13:30:00,1993-10-11 11:48:00,1993-10-11 11:50:00,16,,199312,199403,199405,199407,199409,199412
1993-10-12,O,1993-10-12 04:45:00,1993-10-12 13:30:00,1993-10-12 11:48:00,1993-10-12 11:50:00,15,,199312,199403,199405,199407,199409,199412
1993-10-13,O,1993-10-13 04:45:00,1993-10-13 13:30:00,1993-10-13 11:48:00,1993-10-13 11:50:00,14,,199312,199403,199405,199407,199409,199412
1993-10-14,O,1993-10-14 04:45:00,1993-10-14 13:30:00,1993-10-14 11:48:00,1993-10-14 11:50:00,13,,199312,199403,199405,199407,199409,199412
1993-10-15,O,1993-10-15 04:45:00,1993-10-15 13:30:00,1993-10-15 11:48:00,1993-10-15 11:50:00,12,,199312,199403,199405,199407,199409,199412
1993-10-18,O,1993-10-18 04:45:00,1993-10-18 13:30:00,1993-10-18 11:48:00,1993-10-18 11:50:00,11,,199312,199403,199405,199407,199409,199412
1993-10-19,O,1993-10-19 04:45:00,1993-10-19 13:30:00,1993-10-19 11:48:00,1993-10-19 11:50:00,10,,199312,199403,199405,199407,199409,199412
1993-10-20,O,1993-10-20 04:45:00,1993-10-20 13:30:00,1993-10-20 11:48:00,1993-10-20 11:50:00,9,,199312,199403,199405,199407,199409,199412
1993-10-21,O,1993-10-21 04:45:00,1993-10-21 13:30:00,1993-10-21 11:48:00,1993-10-21 11:50:00,8,,199312,199403,199405,199407,199409,199412
1993-10-22,O,1993-10-22 04:45:00,1993-10-22 13:30:00,1993-10-22 11:48:00,1993-10-22 11:50:00,7,,199312,199403,199405,199407,199409,199412
1993-10-25,O,1993-10-25 04:45:00,1993-10-25 13:30:00,1993-10-25 11:48:00,1993-10-25 11:50:00,6,,199312,199403,199405,199407,199409,199412
1993-10-26,O,1993-10-26 04:45:00,1993-10-26 13:30:00,1993-10-26 11:48:00,1993-10-26 11:50:00,5,,199312,199403,199405,199407,199409,199412
1993-10-27,O,1993-10-27 04:45:00,1993-10-27 13:30:00,1993-10-27 11:48:00,1993-10-27 11:50:00,4,,199312,199403,199405,199407,199409,199412
1993-10-28,O,1993-10-28 04:45:00,1993-10-28 13:30:00,1993-10-28 11:48:00,1993-10-28 11:50:00,3,,199312,199403,199405,199407,199409,199412
1993-10-29,O,1993-10-29 04:45:00,1993-10-29 13:30:00,1993-10-29 11:48:00,1993-10-29 11:50:00,2,,199312,199403,199405,199407,199409,199412
1993-11-01,O,1993-11-01 04:45:00,1993-11-01 13:30:00,1993-11-01 11:48:00,1993-11-01 11:50:00,1,,199312,199403,199405,199407,199409,199412
1993-11-02,O,1993-11-02 04:45:00,1993-11-02 13:30:00,1993-11-02 11:48:00,1993-11-02 11:50:00,0,,199312,199403,199405,199407,199409,199412
1993-11-03,O,1993-11-03 04:45:00,1993-11-03 13:30:00,1993-11-03 11:48:00,1993-11-03 11:50:00,59,199312,199403,199405,199407,199409,199412,199503
1993-11-04,O,1993-11-04 04:45:00,1993-11-04 13:30:00,1993-11-04 11:48:00,1993-11-04 11:50:00,58,199312,199403,199405,199407,199409,199412,199503
1993-11-05,O,1993-11-05 04:45:00,1993-11-05 13:30:00,1993-11-05 11:48:00,1993-11-05 11:50:00,57,199312,199403,199405,199407,199409,199412,199503
1993-11-08,O,1993-11-08 04:45:00,1993-11-08 13:30:00,1993-11-08 11:48:00,1993-11-08 11:50:00,56,199312,199403,199405,199407,199409,199412,199503
1993-11-09,O,1993-11-09 04:45:00,1993-11-09 13:30:00,1993-11-09 11:48:00,1993-11-09 11:50:00,55,199312,199403,199405,199407,199409,199412,199503
1993-11-10,O,1993-11-10 04:45:00,1993-11-10 13:30:00,1993-11-10 11:48:00,1993-11-10 11:50:00,54,199312,199403,199405,199407,199409,199412,199503
1993-11-11,O,1993-11-11 04:45:00,1993-11-11 13:30:00,1993-11-11 11:48:00,1993-11-11 11:50:00,53,199312,199403,199405,199407,199409,199412,199503
1993-11-12,O,1993-11-12 04:45:00,1993-11-12 13:30:00,1993-11-12 11:48:00,1993-11-12 11:50:00,52,199312,199403,199405,199407,199409,199412,199503
1993-11-15,O,1993-11-15 04:45:00,1993-11-15 13:30:00,1993-11-15 11:48:00,1993-11-15 11:50:00,51,199312,199403,199405,199407,199409,199412,199503
1993-11-16,O,1993-11-16 04:45:00,1993-11-16 13:30:00,1993-11-16 11:48:00,1993-11-16 11:50:00,50,199312,199403,199405,199407,199409,199412,199503
1993-11-17,O,1993-11-17 04:45:00,1993-11-17 13:30:00,1993-11-17 11:48:00,1993-11-17 11:50:00,49,199312,199403,199405,199407,199409,199412,199503
1993-11-18,O,1993-11-18 04:45:00,1993-11-18 13:30:00,1993-11-18 11:48:00,1993-11-18 11:50:00,48,199312,199403,199405,199407,199409,199412,199503
1993-11-19,O,1993-11-19 04:45:00,1993-11-19 13:30:00,1993-11-19 11:48:00,1993-11-19 11:50:00,47,199312,199403,199405,199407,199409,199412,199503
1993-11-22,O,1993-11-22 04:45:00,1993-11-22 13:30:00,1993-11-22 11:48:00,1993-11-22 11:50:00,46,199312,199403,199405,199407,199409,199412,199503
1993-11-23,O,1993-11-23 04:45:00,1993-11-23 13:30:00,1993-11-23 11:48:00,1993-11-23 11:50:00,45,199312,199403,199405,199407,199409,199412,199503
1993-11-24,O,1993-11-24 04:45:00,1993-11-24 13:30:00,1993-11-24 11:48:00,1993-11-24 11:50:00,44,199312,199403,199405,199407,199409,199412,199503
1993-11-25,X,,,,,,,,,,,,
1993-11-26,X,,,,,,,,,,,,
1993-11-29,O,1993-11-29 04:45:00,1993-11-29 13:30:00,1993-11-29 11:48:00,1993-11-29 11:50:00,43,199312,199403,199405,199407,199409,199412,199503
1993-11-30,O,1993-11-30 04:45:00,1993-11-30 13:30:00,1993-11-30 11:48:00,1993-11-30 11:50:00,42,199312,199403,199405,199407,199409,199412,199503
1993-12-01,O,1993-12-01 04:45:00,1993-12-01 13:30:00,1993-12-01 11:48:00,1993-12-01 11:50:00,41,199312,199403,199405,199407,199409,199412,199503
1993-12-02,O,1993-12-02 04:45:00,1993-12-02 13:30:00,1993-12-02 11:48:00,1993-12-02 11:50:00,40,199312,199403,199405,199407,199409,199412,199503
1993-12-03,O,1993-12-03 04:45:00,1993-12-03 13:30:00,1993-12-03 11:48:00,1993-12-03 11:50:00,39,199312,199403,199405,199407,199409,199412,199503
1993-12-06,O,1993-12-06 04:45:00,1993-12-06 13:30:00,1993-12-06 11:48:00,1993-12-06 11:50:00,38,199312,199403,199405,199407,199409,199412,199503
1993-12-07,O,1993-12-07 04:45:00,1993-12-07 13:30:00,1993-12-07 11:48:00,1993-12-07 11:50:00,37,199312,199403,199405,199407,199409,199412,199503
1993-12-08,O,1993-12-08 04:45:00,1993-12-08 13:30:00,1993-12-08 11:48:00,1993-12-08 11:50:00,36,199312,199403,199405,199407,199409,199412,199503
1993-12-09,O,1993-12-09 04:45:00,1993-12-09 13:30:00,1993-12-09 11:48:00,1993-12-09 11:50:00,35,199312,199403,199405,199407,199409,199412,199503
1993-12-10,O,1993-12-10 04:45:00,1993-12-10 13:30:00,1993-12-10 11:48:00,1993-12-10 11:50:00,34,199312,199403,199405,199407,199409,199412,199503
1993-12-13,O,1993-12-13 04:45:00,1993-12-13 13:30:00,1993-12-13 11:48:00,1993-12-13 11:50:00,33,199312,199403,199405,199407,199409,199412,199503
1993-12-14,O,1993-12-14 04:45:00,1993-12-14 13:30:00,1993-12-14 11:48:00,1993-12-14 11:50:00,32,199312,199403,199405,199407,199409,199412,199503
1993-12-15,O,1993-12-15 04:45:00,1993-12-15 13:30:00,1993-12-15 11:48:00,1993-12-15 11:50:00,31,,199403,199405,199407,199409,199412,199503
1993-12-16,O,1993-12-16 04:45:00,1993-12-16 13:30:00,1993-12-16 11:48:00,1993-12-16 11:50:00,30,,199403,199405,199407,199409,199412,199503
1993-12-17,O,1993-12-17 04:45:00,1993-12-17 13:30:00,1993-12-17 11:48:00,1993-12-17 11:50:00,29,,199403,199405,199407,199409,199412,199503
1993-12-20,O,1993-12-20 04:45:00,1993-12-20 13:30:00,1993-12-20 11:48:00,1993-12-20 11:50:00,28,,199403,199405,199407,199409,199412,199503
1993-12-21,O,1993-12-21 04:45:00,1993-12-21 13:30:00,1993-12-21 11:48:00,1993-12-21 11:50:00,27,,199403,199405,199407,199409,199412,199503
1993-12-22,O,1993-12-22 04:45:00,1993-12-22 13:30:00,1993-12-22 11:48:00,1993-12-22 11:50:00,26,,199403,199405,199407,199409,199412,199503
1993-12-23,O,1993-12-23 04:45:00,1993-12-23 13:30:00,1993-12-23 11:48:00,1993-12-23 11:50:00,25,,199403,199405,199407,199409,199412,199503
1993-12-24,X,,,,,,,,,,,,
1993-12-27,O,1993-12-27 04:45:00,1993-12-27 13:30:00,1993-12-27 11:48:00,1993-12-27 11:50:00,24,,199403,199405,199407,199409,199412,199503
1993-12-28,O,1993-12-28 04:45:00,1993-12-28 13:30:00,1993-12-28 11:48:00,1993-12-28 11:50:00,23,,199403,199405,199407,199409,199412,199503
1993-12-29,O,1993-12-29 04:45:00,1993-12-29 13:30:00,1993-12-29 11:48:00,1993-12-29 11:50:00,22,,199403,199405,199407,199409,199412,199503
1993-12-30,O,1993-12-30 04:45:00,1993-12-30 13:30:00,1993-12-30 11:48:00,1993-12-30 11:50:00,21,,199403,199405,199407,199409,199412,199503
1993-12-31,X,,,,,,,,,,,,
1994-01-03,O,1994-01-03 04:45:00,1994-01-03 13:30:00,1994-01-03 11:48:00,1994-01-03 11:50:00,20,,199403,199405,199407,199409,199412,199503
1994-01-04,O,1994-01-04 04:45:00,1994-01-04 13:30:00,1994-01-04 11:48:00,1994-01-04 11:50:00,19,,199403,199405,199407,199409,199412,199503
1994-01-05,O,1994-01-05 04:45:00,1994-01-05 13:30:00,1994-01-05 11:48:00,1994-01-05 11:50:00,18,,199403,199405,199407,199409,199412,199503
1994-01-06,O,1994-01-06 04:45:00,1994-01-06 13:30:00,1994-01-06 11:48:00,1994-01-06 11:50:00,17,,199403,199405,199407,199409,199412,199503
1994-01-07,O,1994-01-07 04:45:00,1994-01-07 13:30:00,1994-01-07 11:48:00,1994-01-07 11:50:00,16,,199403,199405,199407,199409,199412,199503
1994-01-10,O,1994-01-10 04:45:00,1994-01-10 13:30:00,1994-01-10 11:48:00,1994-01-10 11:50:00,15,,199403,199405,199407,199409,199412,199503
1994-01-11,O,1994-01-11 04:45:00,1994-01-11 13:30:00,1994-01-11 11:48:00,1994-01-11 11:50:00,14,,199403,199405,199407,199409,199412,199503
1994-01-12,O,1994-01-12 04:45:00,1994-01-12 13:30:00,1994-01-12 11:48:00,1994-01-12 11:50:00,13,,199403,199405,199407,199409,199412,199503
1994-01-13,O,1994-01-13 04:45:00,1994-01-13 13:30:00,1994-01-13 11:48:00,1994-01-13 11:50:00,12,,199403,199405,199407,199409,199412,199503
1994-01-14,O,1994-01-14 04:45:00,1994-01-14 13:30:00,1994-01-14 11:48:00,1994-01-14 11:50:00,11,,199403,199405,199407,199409,199412,199503
1994-01-17,O,1994-01-17 04:45:00,1994-01-17 13:30:00,1994-01-17 11:48:00,1994-01-17 11:50:00,10,,199403,199405,199407,199409,199412,199503
1994-01-18,O,1994-01-18 04:45:00,1994-01-18 13:30:00,1994-01-18 11:48:00,1994-01-18 11:50:00,9,,199403,199405,199407,199409,199412,199503
1994-01-19,O,1994-01-19 04:45:00,1994-01-19 13:30:00,1994-01-19 11:48:00,1994-01-19 11:50:00,8,,199403,199405,199407,199409,199412,199503
1994-01-20,O,1994-01-20 04:45:00,1994-01-20 13:30:00,1994-01-20 11:48:00,1994-01-20 11:50:00,7,,199403,199405,199407,199409,199412,199503
1994-01-21,O,1994-01-21 04:45:00,1994-01-21 13:30:00,1994-01-21 11:48:00,1994-01-21 11:50:00,6,,199403,199405,199407,199409,199412,199503
1994-01-24,O,1994-01-24 04:45:00,1994-01-24 13:30:00,1994-01-24 11:48:00,1994-01-24 11:50:00,5,,199403,199405,199407,199409,199412,199503
1994-01-25,O,1994-01-25 04:45:00,1994-01-25 13:30:00,1994-01-25 11:48:00,1994-01-25 11:50:00,4,,199403,199405,199407,199409,199412,199503
1994-01-26,O,1994-01-26 04:45:00,1994-01-26 13:30:00,1994-01-26 11:48:00,1994-01-26 11:50:00,3,,199403,199405,199407,199409,199412,199503
1994-01-27,O,1994-01-27 04:45:00,1994-01-27 13:30:00,1994-01-27 11:48:00,1994-01-27 11:50:00,2,,199403,199405,199407,199409,199412,199503
1994-01-28,O,1994-01-28 04:45:00,1994-01-28 13:30:00,1994-01-28 11:48:00,1994-01-28 11:50:00,1,,199403,199405,199407,199409,199412,199503
1994-01-31,O,1994-01-31 04:45:00,1994-01-31 13:30:00,1994-01-31 11:48:00,1994-01-31 11:50:00,0,,199403,199405,199407,199409,199412,199503
1994-02-01,O,1994-02-01 04:45:00,1994-02-01 13:30:00,1994-02-01 11:48:00,1994-02-01 11:50:00,42,199403,199405,199407,199409,199412,199503,199505
1994-02-02,O,1994-02-02 04:45:00,1994-02-02 13:30:00,1994-02-02 11:48:00,1994-02-02 11:50:00,41,199403,199405,199407,199409,199412,199503,199505
1994-02-03,O,1994-02-03 04:45:00,1994-02-03 13:30:00,1994-02-03 11:48:00,1994-02-03 11:50:00,40,199403,199405,199407,199409,199412,199503,199505
1994-02-04,O,1994-02-04 04:45:00,1994-02-04 13:30:00,1994-02-04 11:48:00,1994-02-04 11:50:00,39,199403,199405,199407,199409,199412,199503,199505
1994-02-07,O,1994-02-07 04:45:00,1994-02-07 13:30:00,1994-02-07 11:48:00,1994-02-07 11:50:00,38,199403,199405,199407,199409,199412,199503,199505
1994-02-08,O,1994-02-08 04:45:00,1994-02-08 13:30:00,1994-02-08 11:48:00,1994-02-08 11:50:00,37,199403,199405,199407,199409,199412,199503,199505
1994-02-09,O,1994-02-09 04:45:00,1994-02-09 13:30:00,1994-02-09 11:48:00,1994-02-09 11:50:00,36,199403,199405,199407,199409,199412,199503,199505
1994-02-10,O,1994-02-10 04:45:00,1994-02-10 13:30:00,1994-02-10 11:48:00,1994-02-10 11:50:00,35,199403,199405,199407,199409,199412,199503,199505
1994-02-11,O,1994-02-11 04:45:00,1994-02-11 13:30:00,1994-02-11 11:48:00,1994-02-11 11:50:00,34,199403,199405,199407,199409,199412,199503,199505
1994-02-14,O,1994-02-14 04:45:00,1994-02-14 13:30:00,1994-02-14 11:48:00,1994-02-14 11:50:00,33,199403,199405,199407,199409,199412,199503,199505
1994-02-15,O,1994-02-15 04:45:00,1994-02-15 13:30:00,1994-02-15 11:48:00,1994-02-15 11:50:00,32,199403,199405,199407,199409,199412,199503,199505
1994-02-16,O,1994-02-16 04:45:00,1994-02-16 13:30:00,1994-02-16 11:48:00,1994-02-16 11:50:00,31,199403,199405,199407,199409,199412,199503,199505
1994-02-17,O,1994-02-17 04:45:00,1994-02-17 13:30:00,1994-02-17 11:48:00,1994-02-17 11:50:00,30,199403,199405,199407,199409,199412,199503,199505
1994-02-18,O,1994-02-18 04:45:00,1994-02-18 13:30:00,1994-02-18 11:48:00,1994-02-18 11:50:00,29,199403,199405,199407,199409,199412,199503,199505
1994-02-21,X,,,,,,,,,,,,
1994-02-22,O,1994-02-22 04:45:00,1994-02-22 13:30:00,1994-02-22 11:48:00,1994-02-22 11:50:00,28,199403,199405,199407,199409,199412,199503,199505
1994-02-23,O,1994-02-23 04:45:00,1994-02-23 13:30:00,1994-02-23 11:48:00,1994-02-23 11:50:00,27,199403,199405,199407,199409,199412,199503,199505
1994-02-24,O,1994-02-24 04:45:00,1994-02-24 13:30:00,1994-02-24 11:48:00,1994-02-24 11:50:00,26,199403,199405,199407,199409,199412,199503,199505
1994-02-25,O,1994-02-25 04:45:00,1994-02-25 13:30:00,1994-02-25 11:48:00,1994-02-25 11:50:00,25,199403,199405,199407,199409,199412,199503,199505
1994-02-28,O,1994-02-28 04:45:00,1994-02-28 13:30:00,1994-02-28 11:48:00,1994-02-28 11:50:00,24,199403,199405,199407,199409,199412,199503,199505
1994-03-01,O,1994-03-01 04:45:00,1994-03-01 13:30:00,1994-03-01 11:48:00,1994-03-01 11:50:00,23,199403,199405,199407,199409,199412,199503,199505
1994-03-02,O,1994-03-02 04:45:00,1994-03-02 13:30:00,1994-03-02 11:48:00,1994-03-02 11:50:00,22,199403,199405,199407,199409,199412,199503,199505
1994-03-03,O,1994-03-03 04:45:00,1994-03-03 13:30:00,1994-03-03 11:48:00,1994-03-03 11:50:00,21,199403,199405,199407,199409,199412,199503,199505
1994-03-04,O,1994-03-04 04:45:00,1994-03-04 13:30:00,1994-03-04 11:48:00,1994-03-04 11:50:00,20,199403,199405,199407,199409,199412,199503,199505
1994-03-07,O,1994-03-07 04:45:00,1994-03-07 13:30:00,1994-03-07 11:48:00,1994-03-07 11:50:00,19,199403,199405,199407,199409,199412,199503,199505
1994-03-08,O,1994-03-08 04:45:00,1994-03-08 13:30:00,1994-03-08 11:48:00,1994-03-08 11:50:00,18,199403,199405,199407,199409,199412,199503,199505
1994-03-09,O,1994-03-09 04:45:00,1994-03-09 13:30:00,1994-03-09 11:48:00,1994-03-09 11:50:00,17,199403,199405,199407,199409,199412,199503,199505
1994-03-10,O,1994-03-10 04:45:00,1994-03-10 13:30:00,1994-03-10 11:48:00,1994-03-10 11:50:00,16,199403,199405,199407,199409,199412,199503,199505
